raceId,year,circuitId,driverId,constructorId,grid,positionOrder,statusId
821,1952,9,640,105,31,19,19
821,1952,9,688,87,18,20,19
821,1952,9,705,148,25,21,88
821,1952,9,689,87,13,22,116
821,1952,9,581,133,14,23,80
821,1952,9,708,133,11,24,5
821,1952,9,475,151,16,25,5
821,1952,9,427,128,21,26,6
821,1952,9,738,133,26,27,5
821,1952,9,747,87,22,28,5
821,1952,9,626,128,4,29,8
821,1952,9,721,6,24,30,23
821,1952,9,748,105,27,31,23
821,1952,9,749,152,0,32,54
822,1952,20,647,6,1,1,1
822,1952,20,642,6,2,2,1
822,1952,20,723,6,6,3,1
822,1952,20,641,6,5,4,11
822,1952,20,554,128,11,5,11
822,1952,20,736,6,17,6,12
822,1952,20,751,144,12,7,12
822,1952,20,724,144,15,8,12
822,1952,20,752,147,22,9,13
822,1952,20,660,133,32,10,13
822,1952,20,753,144,8,11,14
822,1952,20,709,145,29,12,14
822,1952,20,626,128,4,13,3
822,1952,20,712,147,9,14,31
822,1952,20,738,133,14,15,6
822,1952,20,750,144,19,16,5
822,1952,20,754,145,25,17,31
822,1952,20,715,145,30,18,80
822,1952,20,748,105,26,19,109
822,1952,20,710,145,23,20,31
822,1952,20,755,6,24,21,22
822,1952,20,749,152,21,22,51
822,1952,20,427,128,3,23,3
822,1952,20,756,144,7,24,6
822,1952,20,697,105,10,25,2
822,1952,20,632,133,13,26,6
822,1952,20,692,144,18,27,31
822,1952,20,757,144,20,28,31
822,1952,20,722,6,27,29,23
822,1952,20,746,105,16,30,31
823,1952,39,647,6,1,1,1
823,1952,39,642,6,2,2,1
823,1952,39,633,6,4,3,1
823,1952,39,578,87,3,4,12
823,1952,39,626,128,6,5,13
823,1952,39,427,128,5,6,13
823,1952,39,708,133,10,7,15
823,1952,39,651,133,9,8,16
823,1952,39,622,105,16,9,17
823,1952,39,663,148,7,10,67
823,1952,39,475,151,18,11,5
823,1952,39,758,133,14,12,62
823,1952,39,744,125,13,13,51
823,1952,39,735,6,17,14,5
823,1952,39,632,141,11,15,8
823,1952,39,554,128,6,16,10
823,1952,39,759,105,15,17,24
823,1952,39,746,105,12,18,109
824,1952,14,647,6,1,1,1
824,1952,14,498,105,5,2,1
824,1952,14,633,6,2,3,1
824,1952,14,642,6,3,4,1
824,1952,14,697,105,13,5,11
824,1952,14,609,6,8,6,11
824,1952,14,641,6,6,7,13
824,1952,14,622,105,18,8,14
824,1952,14,663,87,15,9,14
824,1952,14,627,6,17,10,15
824,1952,14,748,105,23,11,15
824,1952,14,742,125,19,12,16
824,1952,14,688,87,20,13,17
824,1952,14,626,128,7,14,19
824,1952,14,689,87,12,15,55
824,1952,14,475,125,1,16,22
824,1952,14,746,105,25,17,5
824,1952,14,554,128,11,18,5
824,1952,14,578,87,12,19,62
824,1952,14,762,105,16,20,5
824,1952,14,427,128,4,21,5
824,1952,14,664,125,2,22,22
824,1952,14,723,6,16,23,5
824,1952,14,625,127,10,24,6
824,1952,14,735,6,0,25,81
824,1952,14,761,105,0,26,81
824,1952,14,640,105,0,27,81
824,1952,14,581,133,0,28,81
824,1952,14,687,6,0,29,81
824,1952,14,738,133,0,30,81
824,1952,14,749,152,0,31,81
824,1952,14,651,133,0,32,81
824,1952,14,717,6,0,33,81
824,1952,14,760,153,0,34,81
824,1952,14,660,141,0,35,81
825,1951,66,579,51,1,1,1
825,1951,66,641,6,6,2,1
825,1951,66,642,51,2,3,1
825,1951,66,763,51,4,4,11
825,1951,66,640,51,5,5,12
825,1951,66,647,6,7,6,12
825,1951,66,589,105,19,7,12
825,1951,66,475,133,14,8,12
825,1951,66,627,154,8,9,13
825,1951,66,741,154,12,10,13
825,1951,66,723,6,10,11,13
825,1951,66,501,105,17,12,14
825,1951,66,660,154,18,13,17
825,1951,66,764,154,21,14,45
825,1951,66,687,6,9,15,3
825,1951,66,765,154,11,16,3
825,1951,66,725,133,20,17,121
825,1951,66,704,154,15,18,80
825,1951,66,633,6,3,19,3
825,1951,66,498,154,13,20,94
825,1951,66,721,144,16,21,69
826,1951,19,766,113,2,1,1
826,1951,19,673,113,7,2,1
826,1951,19,658,113,3,3,1
826,1951,19,612,149,31,4,1
826,1951,19,734,134,29,5,1
826,1951,19,731,119,17,6,1
826,1951,19,767,113,24,7,17
826,1951,19,518,150,4,8,127
826,1951,19,529,150,9,9,20
826,1951,19,699,113,1,10,31
826,1951,19,534,113,22,11,5
826,1951,19,611,113,12,12,5
826,1951,19,729,113,16,13,5
826,1951,19,768,150,5,14,3
826,1951,19,654,114,14,15,5
826,1951,19,653,135,27,16,109
826,1951,19,615,113,11,17,8
826,1951,19,700,113,15,18,42
826,1951,19,769,155,33,19,8
826,1951,19,521,156,19,20,42
826,1951,19,593,113,8,21,121
826,1951,19,770,113,10,22,5
826,1951,19,526,113,6,23,5
826,1951,19,630,134,32,24,25
826,1951,19,733,113,28,25,80
826,1951,19,771,113,13,26,121
826,1951,19,449,139,25,27,108
826,1951,19,629,113,18,28,109
826,1951,19,657,111,20,29,44
826,1951,19,726,110,21,30,7
826,1951,19,772,150,23,31,5
826,1951,19,732,105,26,32,95
826,1951,19,728,107,30,33,7
827,1951,13,642,51,2,1,1
827,1951,13,647,6,4,2,1
827,1951,13,633,6,3,3,1
827,1951,13,627,154,7,4,12
827,1951,13,704,154,8,5,12
827,1951,13,429,154,12,6,13
827,1951,13,660,154,11,7,13
827,1951,13,773,154,13,8,14
827,1951,13,579,51,1,9,14
827,1951,13,589,154,9,10,5
827,1951,13,763,51,6,11,21
827,1951,13,641,6,5,12,7
827,1951,13,741,154,10,13,7
828,1951,55,786,51,7,1,1
828,1951,55,647,6,6,2,1
828,1951,55,633,6,4,3,13
828,1951,55,686,6,9,4,14
828,1951,55,642,51,2,5,14
828,1951,55,589,154,8,6,16
828,1951,55,704,154,11,7,16
828,1951,55,774,154,14,8,18
828,1951,55,764,154,19,9,45
828,1951,55,763,51,5,10,124
828,1951,55,579,51,1,11,115
828,1951,55,660,154,12,12,3
828,1951,55,627,154,13,13,7
828,1951,55,741,154,10,14,5
828,1951,55,775,141,17,15,5
828,1951,55,501,105,22,16,25
828,1951,55,427,141,18,17,5
828,1951,55,647,6,3,18,6
828,1951,55,609,141,21,19,5
828,1951,55,626,141,23,20,5
828,1951,55,670,105,15,21,5
828,1951,55,640,105,16,22,7
828,1951,55,687,6,20,23,5
829,1951,9,498,6,1,1,1
829,1951,9,579,51,2,2,1
829,1951,9,633,6,5,3,12
829,1951,9,697,51,7,4,13
829,1951,9,686,66,20,5,15
829,1951,9,763,51,6,6,16
829,1951,9,661,66,19,7,16
829,1951,9,778,151,12,8,16
829,1951,9,687,6,8,9,17
829,1951,9,627,154,9,10,17
829,1951,9,619,151,10,11,18
829,1951,9,708,154,11,12,19
829,1951,9,660,154,14,13,88
829,1951,9,642,51,3,14,8
829,1951,9,776,126,18,15,62
829,1951,9,647,6,4,16,6
829,1951,9,777,105,16,17,44
829,1951,9,747,105,15,18,5
829,1951,9,589,154,13,19,23
829,1951,9,779,105,17,20,21
830,1951,20,647,6,1,1,1
830,1951,20,579,51,3,2,1
830,1951,20,498,6,2,3,1
830,1951,20,633,6,5,4,1
830,1951,20,641,6,6,5,1
830,1951,20,723,6,8,6,11
830,1951,20,626,141,9,7,11
830,1951,20,627,154,15,8,11
830,1951,20,773,154,19,9,12
830,1951,20,680,154,22,10,12
830,1951,20,660,154,18,11,13
830,1951,20,704,154,11,12,3
830,1951,20,427,141,14,13,5
830,1951,20,697,51,10,14,121
830,1951,20,708,154,20,15,51
830,1951,20,756,51,7,16,3
830,1951,20,609,141,12,17,5
830,1951,20,642,51,4,18,25
830,1951,20,741,154,21,19,6
830,1951,20,589,154,13,20,80
830,1951,20,780,105,17,21,5
830,1951,20,640,105,16,22,5
831,1951,14,647,6,3,1,1
831,1951,14,498,6,4,2,1
831,1951,14,697,51,7,3,11
831,1951,14,633,6,5,4,11
831,1951,14,641,6,6,5,12
831,1951,14,609,141,11,6,16
831,1951,14,627,154,15,7,17
831,1951,14,704,154,14,8,18
831,1951,14,762,127,18,9,53
831,1951,14,579,51,1,10,5
831,1951,14,427,141,12,11,5
831,1951,14,626,141,13,12,5
831,1951,14,589,154,17,13,80
831,1951,14,773,154,20,14,5
831,1951,14,680,154,22,15,25
831,1951,14,642,51,2,16,5
831,1951,14,660,154,21,17,94
831,1951,14,640,51,9,18,126
831,1951,14,687,6,19,19,121
831,1951,14,622,6,16,20,7
831,1951,14,686,66,8,21,54
831,1951,14,781,66,10,22,54
832,1951,67,579,51,2,1,1
832,1951,67,498,6,3,2,1
832,1951,67,642,51,4,3,1
832,1951,67,647,6,1,4,12
832,1951,67,697,51,8,5,12
832,1951,67,640,51,6,6,14
832,1951,67,627,154,20,7,16
832,1951,67,741,154,13,8,17
832,1951,67,626,141,9,9,17
832,1951,67,580,105,17,10,88
832,1951,67,633,6,5,11,80
832,1951,67,609,141,10,12,5
832,1951,67,660,154,15,13,3
832,1951,67,641,6,7,14,36
832,1951,67,427,141,11,15,5
832,1951,67,783,154,16,16,5
832,1951,67,704,154,14,17,3
832,1951,67,589,154,12,18,80
832,1951,67,669,105,19,19,5
832,1951,67,782,105,18,20,5
833,1950,9,642,51,1,1,1
833,1950,9,786,51,2,2,1
833,1950,9,686,51,4,3,1
833,1950,9,704,154,6,4,12
833,1950,9,627,154,9,5,12
833,1950,9,619,151,13,6,13
833,1950,9,787,151,15,7,13
833,1950,9,741,154,14,8,15
833,1950,9,784,105,16,9,16
833,1950,9,778,105,20,10,16
833,1950,9,660,154,21,11,16
833,1950,9,579,51,3,12,44
833,1950,9,776,126,19,13,62
833,1950,9,669,105,5,14,60
833,1950,9,747,105,18,15,5
833,1950,9,785,126,17,16,7
833,1950,9,640,105,8,17,5
833,1950,9,589,105,11,18,8
833,1950,9,789,154,7,19,51
833,1950,9,661,151,10,20,6
833,1950,9,790,151,12,21,126
834,1950,6,579,51,1,1,1
834,1950,6,647,6,7,2,11
834,1950,6,589,105,8,3,12
834,1950,6,793,6,9,4,13
834,1950,6,669,105,15,5,15
834,1950,6,619,151,16,6,16
834,1950,6,660,154,19,7,16
834,1950,6,633,6,6,8,109
834,1950,6,741,154,4,9,44
834,1950,6,498,105,3,10,3
834,1950,6,642,51,2,11,3
834,1950,6,786,51,5,12,3
834,1950,6,627,154,10,13,3
834,1950,6,626,141,11,14,3
834,1950,6,640,105,12,15,3
834,1950,6,427,141,13,16,3
834,1950,6,787,151,14,17,3
834,1950,6,762,105,17,18,3
834,1950,6,501,87,20,19,4
834,1950,6,687,6,21,20,5
834,1950,6,792,105,18,21,3
835,1950,19,593,113,5,1,1
835,1950,19,701,150,10,2,11
835,1950,19,768,150,3,3,11
835,1950,19,770,113,12,4,11
835,1950,19,794,113,9,5,12
835,1950,19,766,119,23,6,12
835,1950,19,654,113,1,7,13
835,1950,19,726,110,4,8,13
835,1950,19,555,138,19,9,13
835,1950,19,559,113,11,10,13
835,1950,19,795,156,16,11,15
835,1950,19,518,129,13,12,15
835,1950,19,772,113,26,13,16
835,1950,19,658,113,6,14,20
835,1950,19,526,110,24,15,18
835,1950,19,520,157,31,16,88
835,1950,19,653,116,27,17,88
835,1950,19,732,113,33,18,88
835,1950,19,771,113,20,19,45
835,1950,19,677,105,14,20,55
835,1950,19,659,113,15,21,53
835,1950,19,796,158,29,22,112
835,1950,19,797,159,30,23,20
835,1950,19,509,160,28,24,116
835,1950,19,731,105,21,25,70
835,1950,19,729,162,22,26,7
835,1950,19,798,161,17,27,51
835,1950,19,615,113,2,28,44
835,1950,19,799,113,32,29,126
835,1950,19,611,113,25,30,51
835,1950,19,529,150,8,31,67
835,1950,19,537,107,18,32,85
835,1950,19,630,113,7,33,44
836,1950,66,642,51,2,1,1
836,1950,66,786,51,3,2,1
836,1950,66,627,154,10,3,11
836,1950,66,669,105,8,4,12
836,1950,66,697,105,12,5,12
836,1950,66,640,105,11,6,12
836,1950,66,800,105,15,7,13
836,1950,66,501,154,18,8,13
836,1950,66,589,105,16,9,13
836,1950,66,660,154,14,10,14
836,1950,66,780,105,17,11,17
836,1950,66,579,51,1,12,5
836,1950,66,741,154,6,13,6
836,1950,66,789,154,9,14,3
836,1950,66,793,6,13,15,22
836,1950,66,633,6,4,16,5
836,1950,66,647,6,5,17,94
836,1950,66,704,154,7,18,3
837,1950,13,579,51,2,1,1
837,1950,13,786,51,3,2,1
837,1950,13,627,154,8,3,1
837,1950,13,642,51,1,4,1
837,1950,13,647,6,7,5,11
837,1950,13,633,6,4,6,12
837,1950,13,773,154,10,7,12
837,1950,13,660,154,14,8,13
837,1950,13,785,126,12,9,15
837,1950,13,780,105,11,10,16
837,1950,13,774,154,13,11,108
837,1950,13,793,154,5,12,51
837,1950,13,741,154,6,13,25
837,1950,13,704,154,9,14,108
838,1950,55,579,51,1,1,1
838,1950,55,786,51,3,2,1
838,1950,55,687,6,18,3,13
838,1950,55,626,141,12,4,13
838,1950,55,741,154,4,5,15
838,1950,55,801,154,15,6,18
838,1950,55,642,51,2,7,48
838,1950,55,704,154,5,8,55
838,1950,55,773,154,9,9,5
838,1950,55,697,105,10,10,5
838,1950,55,660,154,14,11,25
838,1950,55,627,154,6,12,25
838,1950,55,686,105,11,13,5
838,1950,55,762,105,7,14,5
838,1950,55,589,105,13,15,5
838,1950,55,784,105,17,16,5
838,1950,55,793,154,16,17,25
838,1950,55,498,105,8,18,5
839,1950,14,642,51,3,1,1
839,1950,14,802,6,6,2,1
839,1950,14,786,51,5,3,1
839,1950,14,627,154,13,4,15
839,1950,14,741,154,16,5,15
839,1950,14,640,105,17,6,18
839,1950,14,687,6,18,7,18
839,1950,14,747,105,24,8,6
839,1950,14,787,151,21,9,21
839,1950,14,793,154,8,10,6
839,1950,14,764,154,11,11,108
839,1950,14,762,105,9,12,31
839,1950,14,641,51,7,13,5
839,1950,14,773,154,20,14,6
839,1950,14,579,51,1,15,6
839,1950,14,660,154,22,16,25
839,1950,14,647,6,2,17,5
839,1950,14,791,6,25,18,5
839,1950,14,765,154,16,19,23
839,1950,14,740,105,26,20,31
839,1950,14,427,141,12,21,110
839,1950,14,589,105,19,22,51
839,1950,14,763,51,4,23,5
839,1950,14,626,141,10,24,7
839,1950,14,669,105,15,25,5
839,1950,14,756,105,27,26,5
839,1950,14,697,163,23,27,54
833,1950,9,788,105,20,10,16
833,1950,9,666,151,10,20,6
835,1950,19,529,113,9,5,12
835,1950,19,803,161,17,27,51
838,1950,55,774,154,4,5,15
838,1950,55,627,154,15,6,18
839,1950,14,647,6,6,2,1
839,1950,14,579,51,7,13,5
826,1951,19,675,113,3,3,1
828,1951,55,579,51,7,1,1
828,1951,55,498,6,6,2,1
828,1951,55,786,51,1,11,115
831,1951,14,642,51,7,3,11
817,1952,66,642,6,4,10,121
820,1952,53,721,6,17,11,45
820,1952,53,501,105,12,15,23
823,1952,39,759,105,16,9,17
808,1953,25,501,128,7,7,16
809,1953,19,518,113,9,3,1
809,1953,19,555,113,2,4,1
809,1953,19,513,113,25,7,1
809,1953,19,521,114,6,9,3
809,1953,19,520,114,6,9,3
809,1953,19,702,113,19,12,88
809,1953,19,509,113,28,15,121
809,1953,19,612,113,10,16,109
809,1953,19,630,113,10,16,109
809,1953,19,804,113,14,17,117
809,1953,19,512,113,18,19,44
809,1953,19,797,113,18,19,44
809,1953,19,521,113,7,23,25
809,1953,19,612,113,7,23,25
810,1953,39,498,105,13,3,11
811,1953,13,579,105,10,12,3
814,1953,20,633,6,1,8,11
814,1953,20,647,6,6,17,5
815,1953,66,697,105,1,4,11
815,1953,66,579,105,10,15,5
816,1953,14,577,105,12,7,14
800,1954,19,518,113,11,4,1
800,1954,19,659,113,32,8,1
800,1954,19,593,113,27,11,1
800,1954,19,611,113,27,11,1
800,1954,19,612,113,27,11,1
800,1954,19,653,113,27,11,1
800,1954,19,654,114,5,12,11
800,1954,19,613,113,8,15,14
800,1954,19,799,113,8,15,14
800,1954,19,529,113,8,15,14
800,1954,19,702,129,31,18,17
800,1954,19,730,113,33,19,17
800,1954,19,653,113,10,20,20
800,1954,19,509,113,10,20,20
800,1954,19,513,135,16,22,31
800,1954,19,613,113,17,23,8
800,1954,19,612,138,4,24,31
800,1954,19,556,138,4,24,31
800,1954,19,702,134,23,25,22
800,1954,19,559,113,28,28,3
800,1954,19,805,139,29,30,48
800,1954,19,730,134,26,31,23
801,1954,13,578,6,5,4,11
803,1954,9,541,105,10,20,3
803,1954,9,647,105,27,21,5
804,1954,20,578,6,5,2,1
806,1954,14,498,6,13,3,12
807,1954,67,638,105,21,11,5
792,1955,25,642,6,1,2,1
792,1955,25,427,6,1,2,1
792,1955,25,427,6,5,3,12
792,1955,25,620,6,5,3,12
792,1955,25,648,131,10,4,12
792,1955,25,475,131,10,4,12
792,1955,25,554,105,7,6,18
792,1955,25,644,105,18,7,53
792,1955,25,501,105,18,7,53
792,1955,25,554,105,19,8,5
792,1955,25,577,105,19,8,5
792,1955,25,501,105,20,9,32
792,1955,25,496,105,20,9,32
792,1955,25,633,132,12,12,3
793,1955,6,607,105,5,3,11
793,1955,6,632,6,15,8,111
793,1955,6,554,105,11,10,20
794,1955,19,555,113,2,2,1
794,1955,19,519,113,7,5,1
795,1955,13,554,105,13,5,11
797,1955,58,608,6,12,6,13
797,1955,58,501,118,15,9,114
797,1955,58,661,125,14,19,7
784,1956,25,579,6,3,1,1
784,1956,25,583,105,11,4,16
784,1956,25,806,105,13,6,88
785,1956,6,579,6,9,2,1
785,1956,6,608,6,1,4,11
785,1956,6,429,128,11,6,55
786,1956,19,532,113,14,23,23
787,1956,13,475,105,9,3,1
788,1956,55,475,105,13,5,12
788,1956,55,501,118,6,10,15
789,1956,9,581,6,12,2,11
789,1956,9,606,6,8,10,19
791,1956,14,579,6,7,2,1
791,1956,14,608,6,1,8,14
791,1956,14,554,105,13,13,38
791,1956,14,347,105,8,20,5
776,1957,25,498,6,10,5,12
776,1957,25,581,6,11,6,12
776,1957,25,476,6,11,6,12
777,1957,6,578,6,9,7,5
777,1957,6,501,105,14,8,44
779,1957,53,356,87,15,7,19
780,1957,58,475,118,3,1,1
780,1957,58,581,6,9,4,12
780,1957,58,479,118,1,12,5
783,1957,14,501,105,12,5,13
783,1957,14,638,105,16,11,112
770,1958,55,479,118,10,14,5
774,1958,14,566,105,11,4,11
746,1960,25,475,170,8,3,1
742,1961,58,486,102,20,19,2
728,1963,56,373,172,1,1,1
728,1963,56,364,34,3,2,1
728,1963,56,289,66,6,3,11
728,1963,56,360,170,9,4,11
728,1963,56,385,6,5,5,11
728,1963,56,347,170,11,6,12
728,1963,56,408,170,10,7,13
728,1963,56,401,172,8,8,14
728,1963,56,340,170,13,9,15
728,1963,56,430,95,20,10,16
728,1963,56,411,89,18,11,17
728,1963,56,409,167,19,12,18
728,1963,56,356,34,2,13,3
728,1963,56,412,180,15,14,124
728,1963,56,362,51,16,15,6
728,1963,56,407,34,14,16,51
728,1963,56,341,6,4,17,5
728,1963,56,386,66,7,18,86
728,1963,56,413,172,12,19,5
728,1963,56,368,89,17,20,86
728,1963,56,310,176,0,21,3
728,1963,56,410,172,0,22,54
728,1963,56,305,26,0,23,54
337,2010,3,4,6,3,1,1
337,2010,3,13,6,2,2,1
337,2010,3,1,1,4,3,1
337,2010,3,20,9,1,4,1
337,2010,3,3,131,5,5,1
337,2010,3,30,131,7,6,1
337,2010,3,18,1,8,7,1
337,2010,3,17,9,6,8,1
337,2010,3,24,10,12,9,1
337,2010,3,22,3,11,10,1
337,2010,3,9,4,9,11,1
337,2010,3,16,10,10,12,1
337,2010,3,153,5,18,13,1
337,2010,3,807,3,13,14,11
337,2010,3,5,205,21,15,12
337,2010,3,67,5,15,16,10
337,2010,3,15,205,20,17,9
337,2010,3,37,15,14,18,9
337,2010,3,811,164,23,19,25
337,2010,3,10,166,19,20,6
337,2010,3,808,4,17,21,22
337,2010,3,155,15,16,22,9
337,2010,3,810,166,22,23,9
337,2010,3,812,164,24,24,3
338,2010,1,18,1,4,1,1
338,2010,1,9,4,9,2,1
338,2010,1,13,6,5,3,1
338,2010,1,4,6,3,4,1
338,2010,1,3,131,6,5,1
338,2010,1,1,1,11,6,1
338,2010,1,24,10,13,7,1
338,2010,1,22,3,8,8,1
338,2010,1,17,9,2,9,1
338,2010,1,30,131,7,10,1
338,2010,1,153,5,17,11,1
338,2010,1,37,15,14,12,1
338,2010,1,5,205,19,13,12
338,2010,1,812,164,22,14,15
338,2010,1,10,166,23,15,22
338,2010,1,810,166,24,16,9
338,2010,1,20,9,1,17,36
338,2010,1,16,10,10,18,5
338,2010,1,808,4,18,19,20
338,2010,1,811,164,21,20,9
338,2010,1,67,5,12,21,4
338,2010,1,807,3,15,22,4
338,2010,1,155,15,16,23,4
338,2010,1,15,205,20,24,9
339,2010,2,20,9,3,1,1
339,2010,2,17,9,1,2,1
339,2010,2,3,131,2,3,1
339,2010,2,9,4,6,4,1
339,2010,2,16,10,4,5,1
339,2010,2,1,1,20,6,1
339,2010,2,13,6,21,7,1
339,2010,2,18,1,17,8,1
339,2010,2,153,5,14,9,1
339,2010,2,807,3,5,10,1
339,2010,2,67,5,13,11,1
339,2010,2,22,3,7,12,11
339,2010,2,4,6,19,13,5
339,2010,2,810,166,24,14,13
339,2010,2,812,164,22,15,13
339,2010,2,811,164,23,16,14
339,2010,2,15,205,18,17,15
339,2010,2,5,205,15,18,88
339,2010,2,808,4,11,19,6
339,2010,2,24,10,10,20,37
339,2010,2,30,131,8,21,36
339,2010,2,155,15,9,22,5
339,2010,2,10,166,16,23,20
339,2010,2,37,15,12,24,5
340,2010,17,18,1,5,1,1
340,2010,17,1,1,6,2,1
340,2010,17,3,131,4,3,1
340,2010,17,4,6,3,4,1
340,2010,17,9,4,8,5,1
340,2010,17,20,9,1,6,1
340,2010,17,808,4,14,7,1
340,2010,17,17,9,2,8,1
340,2010,17,13,6,7,9,1
340,2010,17,30,131,9,10,1
340,2010,17,16,10,10,11,1
340,2010,17,22,3,11,12,1
340,2010,17,153,5,12,13,1
340,2010,17,5,205,21,14,11
340,2010,17,807,3,16,15,11
340,2010,17,811,164,23,16,12
340,2010,17,812,164,24,17,14
340,2010,17,15,205,20,18,9
340,2010,17,810,166,22,19,8
340,2010,17,37,15,17,20,39
340,2010,17,67,5,13,21,3
340,2010,17,155,15,15,22,3
340,2010,17,24,10,18,23,3
340,2010,17,10,166,19,24,5
341,2010,4,17,9,1,1,1
341,2010,4,4,6,4,2,1
341,2010,4,20,9,2,3,1
341,2010,4,30,131,6,4,1
341,2010,4,18,1,5,5,1
341,2010,4,13,6,9,6,1
341,2010,4,16,10,11,7,1
341,2010,4,9,4,7,8,1
341,2010,4,22,3,17,9,11
341,2010,4,153,5,15,10,11
341,2010,4,808,4,19,11,11
341,2010,4,155,15,10,12,11
341,2010,4,3,131,8,13,11
341,2010,4,1,1,3,14,29
341,2010,4,24,10,16,15,5
341,2010,4,807,3,13,16,12
341,2010,4,15,205,18,17,13
341,2010,4,10,166,22,18,13
341,2010,4,810,166,23,19,14
341,2010,4,67,5,14,20,9
341,2010,4,812,164,24,21,22
341,2010,4,37,15,12,22,4
341,2010,4,811,164,21,23,3
341,2010,4,5,205,20,24,6
342,2010,6,17,9,1,1,1
342,2010,6,20,9,3,2,1
342,2010,6,9,4,2,3,1
342,2010,6,13,6,4,4,1
342,2010,6,1,1,5,5,1
342,2010,6,4,6,24,6,1
342,2010,6,3,131,6,7,1
342,2010,6,16,10,12,8,1
342,2010,6,24,10,10,9,1
342,2010,6,67,5,13,10,1
342,2010,6,153,5,17,11,1
342,2010,6,30,131,7,12,1
342,2010,6,808,4,14,13,23
342,2010,6,812,164,23,14,4
342,2010,6,15,205,19,15,4
342,2010,6,5,205,18,16,38
342,2010,6,811,164,22,17,9
342,2010,6,22,3,9,18,22
342,2010,6,155,15,16,19,6
342,2010,6,810,166,21,20,36
342,2010,6,10,166,20,21,49
342,2010,6,37,15,15,22,9
342,2010,6,18,1,8,23,5
342,2010,6,807,3,11,24,33
343,2010,5,1,1,2,1,1
343,2010,5,18,1,4,2,1
343,2010,5,17,9,1,3,1
343,2010,5,30,131,5,4,1
343,2010,5,3,131,6,5,1
343,2010,5,9,4,7,6,1
343,2010,5,13,6,8,7,1
343,2010,5,4,6,12,8,1
343,2010,5,16,10,11,9,1
343,2010,5,155,15,10,10,1
343,2010,5,37,15,13,11,1
343,2010,5,153,5,16,12,1
343,2010,5,24,10,18,13,11
343,2010,5,22,3,15,14,11
343,2010,5,808,4,9,15,11
343,2010,5,67,5,14,16,11
343,2010,5,807,3,17,17,11
343,2010,5,10,166,21,18,13
343,2010,5,810,166,23,19,13
343,2010,5,812,164,24,20,48
343,2010,5,811,164,22,21,32
343,2010,5,20,9,3,22,4
343,2010,5,5,205,20,23,9
343,2010,5,15,205,19,24,9
344,2010,7,1,1,1,1,1
344,2010,7,18,1,4,2,1
344,2010,7,4,6,3,3,1
344,2010,7,20,9,2,4,1
344,2010,7,17,9,7,5,1
344,2010,7,3,131,10,6,1
344,2010,7,9,4,8,7,1
344,2010,7,67,5,15,8,11
344,2010,7,24,10,5,9,11
344,2010,7,16,10,9,10,11
344,2010,7,30,131,13,11,11
344,2010,7,153,5,16,12,11
344,2010,7,807,3,12,13,11
344,2010,7,22,3,11,14,11
344,2010,7,13,6,6,15,11
344,2010,7,5,205,19,16,12
344,2010,7,808,4,14,17,12
344,2010,7,812,164,24,18,14
344,2010,7,810,166,23,19,15
344,2010,7,10,166,21,20,26
344,2010,7,15,205,20,21,23
344,2010,7,37,15,17,22,5
344,2010,7,811,164,22,23,9
344,2010,7,155,15,18,24,3
345,2010,12,20,9,1,1,1
345,2010,12,1,1,3,2,1
345,2010,12,18,1,7,3,1
345,2010,12,22,3,9,4,1
345,2010,12,9,4,6,5,1
345,2010,12,16,10,13,6,1
345,2010,12,155,15,18,7,1
345,2010,12,4,6,4,8,1
345,2010,12,67,5,11,9,1
345,2010,12,3,131,12,10,1
345,2010,12,13,6,5,11,1
345,2010,12,37,15,16,12,1
345,2010,12,153,5,17,13,1
345,2010,12,808,4,10,14,1
345,2010,12,30,131,15,15,1
345,2010,12,24,10,14,16,1
345,2010,12,810,166,21,17,11
345,2010,12,812,164,23,18,12
345,2010,12,10,166,22,19,12
345,2010,12,811,164,24,20,12
345,2010,12,15,205,19,21,14
345,2010,12,807,3,8,22,43
345,2010,12,5,205,20,23,4
345,2010,12,17,9,2,24,4
346,2010,9,17,9,2,1,1
346,2010,9,1,1,4,2,1
346,2010,9,3,131,5,3,1
346,2010,9,18,1,14,4,1
346,2010,9,22,3,8,5,1
346,2010,9,155,15,12,6,1
346,2010,9,20,9,1,7,1
346,2010,9,16,10,11,8,1
346,2010,9,30,131,10,9,1
346,2010,9,807,3,13,10,1
346,2010,9,24,10,20,11,1
346,2010,9,67,5,16,12,1
346,2010,9,808,4,15,13,1
346,2010,9,4,6,3,14,1
346,2010,9,13,6,7,15,1
346,2010,9,15,205,21,16,11
346,2010,9,5,205,18,17,11
346,2010,9,10,166,19,18,12
346,2010,9,812,164,23,19,12
346,2010,9,29,164,24,20,12
346,2010,9,153,5,17,21,23
346,2010,9,37,15,9,22,4
346,2010,9,9,4,6,23,30
346,2010,9,810,166,22,24,9
347,2010,10,4,6,2,1,1
347,2010,10,13,6,3,2,1
347,2010,10,20,9,1,3,1
347,2010,10,1,1,6,4,1
347,2010,10,18,1,5,5,1
347,2010,10,17,9,4,6,1
347,2010,10,9,4,7,7,11
347,2010,10,3,131,9,8,11
347,2010,10,30,131,11,9,11
347,2010,10,808,4,13,10,11
347,2010,10,155,15,12,11,11
347,2010,10,22,3,8,12,11
347,2010,10,807,3,10,13,11
347,2010,10,37,15,14,14,11
